"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin"
62,"noDelay","D",1,5,22.4850786966272,4.49701573932543,35.2070496985689,7.04140993971378,57.6921283951961,6,1.2,1.2,1,0.2,2,1,7,1.4,1,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"noDelay","D",2,3,10.6859500980936,3.5619833660312,26.726277298294,8.90875909943134,37.4122273963876,6,2,2,0,0,2,0,6,2,2,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"noDelay","D",3,4,9.23095879657194,2.30773969914299,25.1252271975391,6.28130679938477,34.356185994111,6,1.5,1.5,0,0,2,0,6,1.5,1.5,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"noDelayClosing","D",1,1,3.53771199984476,3.53771199984476,34.044944299385,34.044944299385,37.5826562992297,4,4,1,6,6,4,6,10,10,-2,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"oneShot3.2","D",1,1,4.78821319993585,4.78821319993585,10.6544879991561,10.6544879991561,15.442701199092,1,1,1,0,0,1,0,1,1,1,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"oneShot3.2","D",2,1,3.46079949988052,3.46079949988052,5.97612199978903,5.97612199978903,9.43692149966955,2,2,2,0,0,2,0,2,2,2,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"oneShot3.2","D",3,1,4.29320639930665,4.29320639930665,8.18474039947614,8.18474039947614,12.4779467987828,2,2,2,0,0,2,0,2,2,2,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
62,"oneShotClosing","D",1,1,5.40866179950535,5.40866179950535,23.5560755990446,23.5560755990446,28.9647373985499,6,6,3,4,4,6,4,10,10,2,"4/5/2024 12:51:53","Female",4.5,"Pre-K / preschool / nursery school","Hispanic or latino","Other","everyday","1-2 hours","playing games, watching videos","No","3","No","Polish and Spanish ","4/5/2024","8/10/19",4.7,"4/5/24",55,26,"54.0-64.0"
63,"longDelay","B",1,5,36.5414590402506,7.30829180805013,57.7496078102849,11.549921562057,94.2910668505356,6,1.2,1.2,0,0,2,0,6,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"longDelay","B",3,3,34.4588555698283,11.4862851899428,33.0139907700941,11.0046635900314,67.4728463399224,7,2.33333333333333,0.666666666666667,4,1.33333333333333,6,3,11,3.66666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"longDelayClosing","B",1,1,16.016210610047,16.016210610047,18.0716914199293,18.0716914199293,34.0879020299762,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"noDelay","B",1,5,14.7155396500602,2.94310793001205,20.8049888499081,4.16099776998162,35.5205284999683,6,1.2,1.2,0,0,2,0,6,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"noDelay","B",2,7,15.9653612193651,2.28076588848074,42.4835688993335,6.06908127133335,58.4489301186986,6,0.857142857142857,0.857142857142857,0,0,1,0,6,0.857142857142857,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"noDelay","B",3,4,13.6894160797819,3.42235401994549,22.3328052191064,5.58320130477659,36.0222212988883,6,1.5,1.5,0,0,3,0,6,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"noDelayClosing","B",1,1,4.62834342010319,4.62834342010319,31.3913817899302,31.3913817899302,36.0197252100334,4,4,0,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"oneShot3.2","B",1,1,5.60540142003447,5.60540142003447,35.8741681999527,35.8741681999527,41.4795696199872,3,3,3,0,0,3,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"oneShot3.2","B",2,1,4.07155661983415,4.07155661983415,22.1801847000606,22.1801847000606,26.2517413198948,3,3,0,7,7,3,7,10,10,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"oneShot3.2","B",3,1,5.33568712044507,5.33568712044507,22.5235218899325,22.5235218899325,27.8592090103775,3,3,0,7,7,3,7,10,10,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
63,"oneShotClosing","B",1,1,4.61111443024129,4.61111443024129,16.1727955001406,16.1727955001406,20.7839099303819,5,5,0,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/13/18",5.8,"4/5/24",68,23,"64.1-74.0"
64,"longDelay","D",1,2,17.8013529605232,8.90067648026161,39.7487968206406,19.8743984103203,57.5501497811638,6,3,0.5,4,2,5,3,10,5,1,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"longDelay","D",2,4,25.4436818207614,6.36092045519035,48.5807280400768,12.1451820100192,74.0244098608382,6,1.5,1.5,2,0.5,2,1,8,2,1,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"longDelay","D",3,5,24.8340382804163,4.96680765608326,51.5288487025537,10.3057697405107,76.3628869829699,7,1.4,1,3,0.6,2,2,10,2,0.8,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"longDelayClosing","D",1,1,3.31334696011618,3.31334696011618,56.3559003998525,56.3559003998525,59.6692473599687,6,6,3,4,4,6,4,10,10,2,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"noDelay","D",1,5,13.6768379407004,2.73536758814007,60.4490659409203,12.0898131881841,74.1259038816206,6,1.2,1.2,0,0,2,0,6,1.2,1.2,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"noDelay","D",2,6,15.4159185830504,2.56931976384173,52.3128132820129,8.71880221366882,67.7287318650633,7,1.16666666666667,1.16666666666667,0,0,2,0,7,1.16666666666667,1.16666666666667,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"noDelay","D",3,4,10.629804761149,2.65745119028725,24.3613858013414,6.09034645033535,34.9911905624904,7,1.75,1.75,0,0,2,0,7,1.75,1.75,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"noDelayClosing","D",1,1,1.85449742013589,1.85449742013589,28.975924000144,28.975924000144,30.8304214202799,3,3,2,7,7,3,7,10,10,-4,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"oneShot3.2","D",1,1,2.34329432016239,2.34329432016239,11.5851005404256,11.5851005404256,13.928394860588,2,2,2,0,0,2,0,2,2,2,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"oneShot3.2","D",2,1,4.64156571961939,4.64156571961939,23.550728760194,23.550728760194,28.1922944798134,5,5,4,3,3,5,3,8,8,2,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"oneShot3.2","D",3,1,3.4163502799347,3.4163502799347,14.0463000601158,14.0463000601158,17.4626503400505,1,1,0,1,1,1,1,2,2,0,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
64,"oneShotClosing","D",1,1,2.66960421996191,2.66960421996191,28.8365026004612,28.8365026004612,31.5061068204232,5,5,2,5,5,5,5,10,10,0,"4/5/2024 14:23:06","Female",5,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","playing games, watching videos","No","3","No","Spanish","7/5/2018","7/5/18",5.8,"4/5/24",69,0,"64.1-74.0"
65,"longDelay","B",1,5,26.3972942791879,5.27945885583758,60.9505791398697,12.1901158279739,87.3478734190576,7,1.4,1.4,5,1,3,1,12,2.4,0.4,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"longDelay","B",2,1,16.1041427296586,16.1041427296586,26.6701731095091,26.6701731095091,42.7743158391677,6,6,6,2,2,6,2,8,8,4,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"longDelayClosing","B",1,1,22.976289330516,22.976289330516,36.6823564600199,36.6823564600199,59.658645790536,7,7,5,3,3,7,3,10,10,4,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"noDelay","B",1,1,15.2441796893254,15.2441796893254,18.8210633792914,18.8210633792914,34.0652430686168,6,6,6,0,0,6,0,6,6,6,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"noDelay","B",2,2,25.9632802195847,12.9816401097924,46.1698190993629,23.0849095496815,72.1330993189476,6,3,3,0,0,3,0,6,3,3,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"noDelay","B",3,5,41.0436298204586,8.20872596409172,57.0170563682914,11.4034112736583,98.06068618875,6,1.2,1,3,0.6,3,2,9,1.8,0.6,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"noDelayClosing","B",1,1,13.7778699602932,13.7778699602932,42.0840546595864,42.0840546595864,55.8619246198796,9,9,6,1,1,9,1,10,10,8,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"oneShot3.2","B",1,1,16.0847970903851,16.0847970903851,19.3012393601239,19.3012393601239,35.386036450509,4,4,3,3,3,4,3,7,7,1,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"oneShot3.2","B",2,1,2.57842385955155,2.57842385955155,10.0347228297032,10.0347228297032,12.6131466892548,1,1,1,3,3,1,3,4,4,-2,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"oneShot3.2","B",3,1,8.17366346018389,8.17366346018389,15.6761674997397,15.6761674997397,23.8498309599236,2,2,0,5,5,2,5,7,7,-3,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
65,"oneShotClosing","B",1,1,6.75444388948381,6.75444388948381,12.0451305997558,12.0451305997558,18.7995744892396,8,8,5,2,2,8,2,10,10,6,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0"
66,"longDelay","D",1,1,26.6772750397213,26.6772750397213,54.0061346394941,54.0061346394941,80.6834096792154,7,7,3,1,1,7,1,8,8,6,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"longDelay","D",2,1,25.3907571402378,25.3907571402378,70.7419519196264,70.7419519196264,96.1327090598643,6,6,2,1,1,6,1,7,7,5,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"longDelay","D",3,1,23.9815591401421,23.9815591401421,55.0993085200898,55.0993085200898,79.0808676602319,6,6,4,1,1,6,1,7,7,5,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"longDelayClosing","D",1,1,22.4755715196952,22.4755715196952,37.3417879198678,37.3417879198678,59.817359439563,5,5,2,5,5,5,5,10,10,0,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"noDelay","D",1,2,27.76203083992,13.88101541996,67.0080680991523,33.5040340495761,94.7700989390723,6,3,0.5,6,3,5,5,12,6,0,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"noDelay","D",2,2,23.6893047997728,11.8446523998864,66.1730363992974,33.0865181996487,89.8623411990702,7,3.5,0.5,13,6.5,4,7,20,10,-3,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"noDelay","D",3,1,17.7089339597151,17.7089339597151,0.79344715969637,0.79344715969637,18.5023811194114,0,0,0,0,0,0,0,0,0,0,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"noDelayClosing","D",1,1,8.00977737968788,8.00977737968788,27.3465254995972,27.3465254995972,35.3563028792851,7,7,1,3,3,7,3,10,10,4,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"oneShot3.2","D",1,1,2.12757135974243,2.12757135974243,25.8513807198033,25.8513807198033,27.9789520795457,4,4,2,3,3,4,3,7,7,1,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"oneShot3.2","D",2,1,5.94993253983557,5.94993253983557,40.5548771396279,40.5548771396279,46.5048096794635,7,7,3,2,2,7,2,9,9,5,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"oneShot3.2","D",3,1,1.41888714022934,1.41888714022934,23.6753959800117,23.6753959800117,25.094283120241,3,3,1,7,7,3,7,10,10,-4,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
66,"oneShotClosing","D",1,1,6.819650339894,6.819650339894,23.0896617393009,23.0896617393009,29.9093120791949,4,4,3,6,6,4,6,10,10,-2,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0"
67,"longDelay","B",1,5,38.1019418002106,7.62038836004213,45.683997599408,9.13679951988161,83.7859393996187,7,1.4,1.4,1,0.2,2,1,8,1.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"longDelay","B",2,4,19.9767401986755,4.99418504966889,41.7762906202115,10.4440726550529,61.7530308188871,6,1.5,1.5,0,0,2,0,6,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"longDelay","B",3,3,15.3774530594237,5.12581768647457,49.862129420042,16.6207098066807,65.2395824794658,6,2,2,0,0,2,0,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"longDelayClosing","B",1,1,10.2828066805378,10.2828066805378,24.2022846201435,24.2022846201435,34.4850913006812,6,6,2,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"noDelay","B",1,7,28.8362726392224,4.11946751988892,85.1255694995634,12.1607956427948,113.961842138786,6,0.857142857142857,0.857142857142857,1,0.142857142857143,1,1,7,1,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"noDelay","B",2,5,24.3915214594454,4.87830429188907,39.8457907396369,7.96915814792737,64.2373121990822,6,1.2,1.2,0,0,2,0,6,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"noDelay","B",3,6,39.9111131988466,6.65185219980776,71.7347131385468,11.9557855230911,111.645826337393,6,1,1,0,0,2,0,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"noDelayClosing","B",1,1,3.16961816046387,3.16961816046387,37.1536755803972,37.1536755803972,40.3232937408611,7,7,1,3,3,7,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"oneShot3.2","B",1,1,2.87436295999214,2.87436295999214,30.1116288998164,30.1116288998164,32.9859918598086,7,7,1,3,3,7,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"oneShot3.2","B",2,1,4.56934206048027,4.56934206048027,30.3652109801769,30.3652109801769,34.9345530406572,8,8,0,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"oneShot3.2","B",3,1,6.00826823990792,6.00826823990792,21.3250764198601,21.3250764198601,27.333344659768,8,8,8,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
67,"oneShotClosing","B",1,1,2.30246823979542,2.30246823979542,41.1896143201739,41.1896143201739,43.4920825599693,5,5,0,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0"
68,"longDelay","D",1,5,17.6548202601261,3.53096405202523,31.8675647848286,6.37351295696571,49.5223850449547,6,1.2,1.2,0,0,2,0,6,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"longDelay","D",2,6,14.460061180871,2.41001019681183,32.3431727634743,5.39052879391238,46.8032339443453,6,1,1,0,0,1,0,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"longDelay","D",3,7,20.361958341673,2.90885119166757,50.7376797045581,7.24823995779401,71.0996380462311,6,0.857142857142857,0.857142857142857,1,0.142857142857143,2,1,7,1,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"longDelayClosing","D",1,1,4.6827648403123,4.6827648403123,88.2978573399596,88.2978573399596,92.9806221802719,6,6,2,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"noDelay","D",1,4,16.8610812420957,4.21527031052392,26.7930431822315,6.69826079555787,43.6541244243272,6,1.5,1.5,0,0,2,0,6,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"noDelay","D",2,5,13.5549509827979,2.71099019655958,19.6289360434748,3.92578720869496,33.1838870262727,6,1.2,1.2,0,0,2,0,6,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"noDelay","D",3,5,7.52683646278456,1.50536729255691,15.5570489228703,3.11140978457406,23.0838853856549,6,1.2,1.2,0,0,2,0,6,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"noDelayClosing","D",1,1,3.62884412053972,3.62884412053972,43.5593801401556,43.5593801401556,47.1882242606953,8,8,6,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"oneShot3.2","D",1,1,2.2267809798941,2.2267809798941,41.8682040604763,41.8682040604763,44.0949850403704,6,6,3,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"oneShot3.2","D",2,1,5.81016468023881,5.81016468023881,26.4645223603584,26.4645223603584,32.2746870405972,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
