"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin","conditionType"
65,"longDelay","B",1,1,6.53759892983362,6.53759892983362,13.1401722002774,13.1401722002774,19.6777711301111,3,3,3,1,1,3,1,4,4,2,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"longDelay","B",2,1,16.1041427296586,16.1041427296586,26.6701731095091,26.6701731095091,42.7743158391677,6,6,6,2,2,6,2,8,8,4,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"longDelayClosing","B",1,1,22.976289330516,22.976289330516,36.6823564600199,36.6823564600199,59.658645790536,7,7,5,3,3,7,3,10,10,4,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","totalResponse"
65,"noDelay","B",1,1,15.2441796893254,15.2441796893254,18.8210633792914,18.8210633792914,34.0652430686168,6,6,6,0,0,6,0,6,6,6,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"noDelay","B",2,1,10.8540478898212,10.8540478898212,25.7811768199317,25.7811768199317,36.6352247097529,3,3,3,0,0,3,0,3,3,3,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"noDelay","B",3,1,18.2476858901791,18.2476858901791,16.2284531793557,16.2284531793557,34.4761390695348,3,3,3,0,0,3,0,3,3,3,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"noDelayClosing","B",1,1,13.7778699602932,13.7778699602932,42.0840546595864,42.0840546595864,55.8619246198796,9,9,6,1,1,9,1,10,10,8,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","totalResponse"
65,"oneShot3.2","B",1,1,16.0847970903851,16.0847970903851,19.3012393601239,19.3012393601239,35.386036450509,4,4,3,3,3,4,3,7,7,1,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"oneShot3.2","B",2,1,2.57842385955155,2.57842385955155,10.0347228297032,10.0347228297032,12.6131466892548,1,1,1,3,3,1,3,4,4,-2,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"oneShot3.2","B",3,1,8.17366346018389,8.17366346018389,15.6761674997397,15.6761674997397,23.8498309599236,2,2,0,5,5,2,5,7,7,-3,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","freeResponse"
65,"oneShotClosing","B",1,1,6.75444388948381,6.75444388948381,12.0451305997558,12.0451305997558,18.7995744892396,8,8,5,2,2,8,2,10,10,6,"4/5/2024 15:22:28","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","1-2 hours","watching videos","No","3","Yes, speech but stopped at age 3","No","7/21/2019","7/21/19",4.7,"4/5/24",56,15,"54.0-64.0","totalResponse"
66,"longDelay","D",1,1,26.6772750397213,26.6772750397213,54.0061346394941,54.0061346394941,80.6834096792154,7,7,3,1,1,7,1,8,8,6,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"longDelay","D",2,1,25.3907571402378,25.3907571402378,70.7419519196264,70.7419519196264,96.1327090598643,6,6,2,1,1,6,1,7,7,5,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"longDelay","D",3,1,23.9815591401421,23.9815591401421,55.0993085200898,55.0993085200898,79.0808676602319,6,6,4,1,1,6,1,7,7,5,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"longDelayClosing","D",1,1,22.4755715196952,22.4755715196952,37.3417879198678,37.3417879198678,59.817359439563,5,5,2,5,5,5,5,10,10,0,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","totalResponse"
66,"noDelay","D",1,1,22.0716803604737,22.0716803604737,17.3274801997468,17.3274801997468,39.3991605602205,1,1,1,1,1,1,1,2,2,0,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"noDelay","D",2,1,17.4858147599734,17.4858147599734,34.2521817595698,34.2521817595698,51.7379965195432,4,4,1,6,6,4,6,10,10,-2,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"noDelay","D",3,1,17.7089339597151,17.7089339597151,0.79344715969637,0.79344715969637,18.5023811194114,0,0,0,0,0,0,0,0,0,0,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"noDelayClosing","D",1,1,8.00977737968788,8.00977737968788,27.3465254995972,27.3465254995972,35.3563028792851,7,7,1,3,3,7,3,10,10,4,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","totalResponse"
66,"oneShot3.2","D",1,1,2.12757135974243,2.12757135974243,25.8513807198033,25.8513807198033,27.9789520795457,4,4,2,3,3,4,3,7,7,1,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"oneShot3.2","D",2,1,5.94993253983557,5.94993253983557,40.5548771396279,40.5548771396279,46.5048096794635,7,7,3,2,2,7,2,9,9,5,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"oneShot3.2","D",3,1,1.41888714022934,1.41888714022934,23.6753959800117,23.6753959800117,25.094283120241,3,3,1,7,7,3,7,10,10,-4,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","freeResponse"
66,"oneShotClosing","D",1,1,6.819650339894,6.819650339894,23.0896617393009,23.0896617393009,29.9093120791949,4,4,3,6,6,4,6,10,10,-2,"4/5/2024 16:35:36","Male",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","everyday","2-3 hours","playing games, watching videos","No","2","N","N","9/30/2019","9/30/19",4.5,"4/5/24",54,6,"54.0-64.0","totalResponse"
67,"longDelay","B",1,1,6.55710226064548,6.55710226064548,4.73648033943027,4.73648033943027,11.2935826000758,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"longDelay","B",2,1,7.09236727980897,7.09236727980897,5.97574979998171,5.97574979998171,13.0681170797907,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"longDelay","B",3,1,5.23500307975337,5.23500307975337,8.00044101988897,8.00044101988897,13.2354440996423,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"longDelayClosing","B",1,1,10.2828066805378,10.2828066805378,24.2022846201435,24.2022846201435,34.4850913006812,6,6,2,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","totalResponse"
67,"noDelay","B",1,1,4.0023026401177,4.0023026401177,26.7950472198427,26.7950472198427,30.7973498599604,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"noDelay","B",2,1,8.05357343982905,8.05357343982905,11.2555562602356,11.2555562602356,19.3091297000647,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"noDelay","B",3,1,6.40781713975593,6.40781713975593,18.1917059398256,18.1917059398256,24.5995230795816,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"noDelayClosing","B",1,1,3.16961816046387,3.16961816046387,37.1536755803972,37.1536755803972,40.3232937408611,7,7,1,3,3,7,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","totalResponse"
67,"oneShot3.2","B",1,1,2.87436295999214,2.87436295999214,30.1116288998164,30.1116288998164,32.9859918598086,7,7,1,3,3,7,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"oneShot3.2","B",2,1,4.56934206048027,4.56934206048027,30.3652109801769,30.3652109801769,34.9345530406572,8,8,0,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"oneShot3.2","B",3,1,6.00826823990792,6.00826823990792,21.3250764198601,21.3250764198601,27.333344659768,8,8,8,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","freeResponse"
67,"oneShotClosing","B",1,1,2.30246823979542,2.30246823979542,41.1896143201739,41.1896143201739,43.4920825599693,5,5,0,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/19",4.9,"4/5/24",59,21,"54.0-64.0","totalResponse"
68,"longDelay","D",1,1,5.91888814000413,5.91888814000413,7.36929494095966,7.36929494095966,13.2881830809638,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"longDelay","D",2,1,2.56451253965497,2.56451253965497,4.87095552030951,4.87095552030951,7.43546805996448,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"longDelay","D",3,1,4.83644788013771,4.83644788013771,6.66313440073282,6.66313440073282,11.4995822808705,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"longDelayClosing","D",1,1,4.6827648403123,4.6827648403123,88.2978573399596,88.2978573399596,92.9806221802719,6,6,2,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","totalResponse"
68,"noDelay","D",1,1,9.60056681977585,9.60056681977585,7.12110728025436,7.12110728025436,16.7216741000302,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"noDelay","D",2,1,8.15993021987379,8.15993021987379,3.19793566083536,3.19793566083536,11.3578658807091,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"noDelay","D",3,1,2.66688012005761,2.66688012005761,3.63270420022309,3.63270420022309,6.2995843202807,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"noDelayClosing","D",1,1,3.62884412053972,3.62884412053972,43.5593801401556,43.5593801401556,47.1882242606953,8,8,6,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","totalResponse"
68,"oneShot3.2","D",1,1,2.2267809798941,2.2267809798941,41.8682040604763,41.8682040604763,44.0949850403704,6,6,3,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"oneShot3.2","D",2,1,5.81016468023881,5.81016468023881,26.4645223603584,26.4645223603584,32.2746870405972,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"oneShot3.2","D",3,1,2.10384448012337,2.10384448012337,27.3781645004638,27.3781645004638,29.4820089805871,5,5,1,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","freeResponse"
68,"oneShotClosing","D",1,1,9.24473438039422,9.24473438039422,32.5475777005777,32.5475777005777,41.7923120809719,4,4,2,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99","totalResponse"
71,"longDelay","B",1,1,2.82542904047295,2.82542904047295,4.25665370002389,4.25665370002389,7.08208274049684,1,1,1,0,0,1,0,1,1,1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"longDelay","B",2,1,4.66543604014441,4.66543604014441,18.0588712999597,18.0588712999597,22.7243073401041,5,5,1,5,5,5,5,10,10,0,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"longDelay","B",3,1,4.41555524012074,4.41555524012074,17.5175546999089,17.5175546999089,21.9331099400297,7,7,5,3,3,7,3,10,10,4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"longDelayClosing","B",1,1,1.90172763960436,1.90172763960436,11.9870303599164,11.9870303599164,13.8887579995207,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","totalResponse"
71,"noDelay","B",1,1,9.15786625957116,9.15786625957116,5.24073418043554,5.24073418043554,14.3986004400067,1,1,1,0,0,1,0,1,1,1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"noDelay","B",2,1,4.93504051957279,4.93504051957279,22.7196965399198,22.7196965399198,27.6547370594926,2,2,1,3,3,2,3,5,5,-1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"noDelay","B",3,1,6.00127831986174,6.00127831986174,18.0147356595844,18.0147356595844,24.0160139794461,4,4,4,1,1,4,1,5,5,3,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"noDelayClosing","B",1,1,4.73137921933085,4.73137921933085,21.5333600598387,21.5333600598387,26.2647392791696,7,7,1,3,3,7,3,10,10,4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","totalResponse"
71,"oneShot3.2","B",1,1,1.85875598015264,1.85875598015264,22.187668400351,22.187668400351,24.0464243805036,5,5,1,4,4,5,4,9,9,1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"oneShot3.2","B",2,1,2.8050639196299,2.8050639196299,20.1456206399016,20.1456206399016,22.9506845595315,6,6,3,4,4,6,4,10,10,2,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"oneShot3.2","B",3,1,3.09023601934314,3.09023601934314,17.3413404002786,17.3413404002786,20.4315764196217,3,3,0,7,7,3,7,10,10,-4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","freeResponse"
71,"oneShotClosing","B",1,1,1.51402518060058,1.51402518060058,13.1822214596905,13.1822214596905,14.6962466402911,7,7,3,3,3,7,3,10,10,4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0","totalResponse"
72,"longDelay","D",1,1,7.10352057032287,7.10352057032287,10.2877314900979,10.2877314900979,17.3912520604208,3,3,3,0,0,3,0,3,3,3,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"longDelay","D",2,1,6.40051786974072,6.40051786974072,25.7443549497984,25.7443549497984,32.1448728195392,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"longDelay","D",3,1,4.40440024016425,4.40440024016425,11.4105402794667,11.4105402794667,15.8149405196309,2,2,2,1,1,2,1,3,3,1,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"longDelayClosing","D",1,1,5.03244506986812,5.03244506986812,20.3222901700065,20.3222901700065,25.3547352398746,8,8,7,2,2,8,2,10,10,6,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","totalResponse"
72,"noDelay","D",1,1,11.6465182094835,11.6465182094835,5.41136491997167,5.41136491997167,17.0578831294551,0,0,0,0,0,0,0,0,0,0,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"noDelay","D",2,1,7.31431170972064,7.31431170972064,27.3079054094851,27.3079054094851,34.6222171192057,6,6,2,4,4,6,4,10,10,2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"noDelay","D",3,1,3.06933681014925,3.06933681014925,24.8528162199073,24.8528162199073,27.9221530300565,5,5,1,5,5,5,5,10,10,0,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"noDelayClosing","D",1,1,5.40686983987689,5.40686983987689,16.2248845999129,16.2248845999129,21.6317544397898,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","totalResponse"
72,"oneShot3.2","D",1,1,2.62502641044557,2.62502641044557,8.86454139975831,8.86454139975831,11.4895678102039,2,2,2,0,0,2,0,2,2,2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"oneShot3.2","D",2,1,2.78558803955093,2.78558803955093,19.791306999512,19.791306999512,22.5768950390629,4,4,2,5,5,4,5,9,9,-1,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"oneShot3.2","D",3,1,2.76204593991861,2.76204593991861,20.0466923299246,20.0466923299246,22.8087382698432,3,3,0,7,7,3,7,10,10,-4,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","freeResponse"
72,"oneShotClosing","D",1,1,1.6833226098679,1.6833226098679,15.6322702998295,15.6322702998295,17.3155929096974,8,8,4,2,2,8,2,10,10,6,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0","totalResponse"
73,"longDelay","B",1,1,3.31499530980363,3.31499530980363,8.52072825003415,8.52072825003415,11.8357235598378,1,1,1,1,1,1,1,2,2,0,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0","freeResponse"
73,"longDelay","B",2,1,3.56067430973053,3.56067430973053,6.81688716076314,6.81688716076314,10.3775614704937,1,1,1,0,0,1,0,1,1,1,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0","freeResponse"
